ratio_variant,data_quantity_min,layer_thr,msw_thr,x,n_rows,pct_no_snow,pct_ground,pct_both,accuracy
exclude_nans,5,0.2,0.4,1.3,669,46.48729446935725,28.998505231689087,24.51420029895366,0.8938714499252616
exclude_nans,5,0.2,0.4,1.4,648,44.75308641975309,29.938271604938272,25.308641975308642,0.8996913580246914
exclude_nans,5,0.2,0.4,1.5,632,43.67088607594937,30.37974683544304,25.949367088607595,0.884493670886076
exclude_nans,5,0.2,0.4,1.6,609,42.03612479474548,31.198686371100166,26.76518883415435,0.8866995073891626
exclude_nans,5,0.2,0.4,1.7,572,38.63636363636363,33.04195804195804,28.321678321678323,0.8793706293706294
exclude_nans,5,0.2,0.4,1.8,532,35.338345864661655,34.58646616541353,30.075187969924812,0.8796992481203008
exclude_nans,5,0.2,0.4,1.9,498,31.92771084337349,36.144578313253014,31.92771084337349,0.857429718875502
exclude_nans,5,0.2,0.4,2.0,467,28.051391862955033,37.901498929336185,34.04710920770878,0.854389721627409
exclude_nans,5,0.2,0.6,1.0,714,49.43977591036415,27.310924369747898,23.249299719887954,0.8991596638655462
exclude_nans,5,0.2,0.6,1.1,705,48.79432624113475,27.659574468085108,23.54609929078014,0.9035460992907801
exclude_nans,5,0.2,0.6,1.2,689,47.8955007256894,28.156748911465897,23.9477503628447,0.9042089985486212
exclude_nans,5,0.2,0.6,1.3,673,46.80534918276374,28.826151560178303,24.368499257057948,0.8959881129271917
exclude_nans,5,0.2,0.6,1.4,652,45.0920245398773,29.754601226993866,25.153374233128833,0.9003067484662577
exclude_nans,5,0.2,0.6,1.5,635,43.93700787401575,30.236220472440944,25.826771653543307,0.8850393700787401
exclude_nans,5,0.2,0.6,1.6,612,42.3202614379085,31.045751633986928,26.633986928104576,0.8872549019607843
exclude_nans,5,0.2,0.6,1.7,575,38.95652173913044,32.869565217391305,28.17391304347826,0.88
exclude_nans,5,0.2,0.6,1.8,534,35.580524344569284,34.45692883895131,29.962546816479403,0.8857677902621723
exclude_nans,5,0.2,0.6,1.9,499,32.06412825651302,36.07214428857716,31.863727454909817,0.8577154308617234
exclude_nans,5,0.2,0.6,2.0,468,28.205128205128204,37.82051282051282,33.97435897435898,0.8547008547008547
exclude_nans,5,0.2,0.8,1.0,719,49.65229485396384,27.12100139082058,23.226703755215578,0.9054242002781642
exclude_nans,5,0.2,0.8,1.1,709,48.94217207334274,27.50352609308886,23.554301833568406,0.9040902679830748
exclude_nans,5,0.2,0.8,1.2,693,48.05194805194805,27.994227994227995,23.953823953823957,0.8975468975468975
exclude_nans,5,0.2,0.8,1.3,677,46.971935007385525,28.65583456425406,24.372230428360414,0.896602658788774
exclude_nans,5,0.2,0.8,1.4,655,45.19083969465649,29.61832061068702,25.190839694656486,0.8916030534351145
exclude_nans,5,0.2,0.8,1.5,638,44.043887147335425,30.094043887147336,25.862068965517242,0.8949843260188087
exclude_nans,5,0.2,0.8,1.6,615,42.4390243902439,30.89430894308943,26.666666666666668,0.8813008130081301
exclude_nans,5,0.2,0.8,1.7,578,39.10034602076124,32.69896193771626,28.20069204152249,0.8788927335640139
exclude_nans,5,0.2,0.8,1.8,537,35.754189944134076,34.26443202979516,29.981378026070765,0.888268156424581
exclude_nans,5,0.2,0.8,1.9,502,32.27091633466135,35.85657370517929,31.872509960159363,0.8585657370517928
exclude_nans,5,0.2,0.8,2.0,470,28.297872340425535,37.659574468085104,34.04255319148936,0.8553191489361702
exclude_nans,5,0.2,1.0,1.0,824,48.54368932038835,28.519417475728154,22.936893203883496,0.9004854368932039
exclude_nans,5,0.2,1.0,1.1,813,47.84747847478475,28.90528905289053,23.247232472324722,0.897908979089791
exclude_nans,5,0.2,1.0,1.2,795,46.918238993710695,29.433962264150942,23.647798742138367,0.8968553459119497
exclude_nans,5,0.2,1.0,1.3,775,45.806451612903224,30.193548387096776,24.0,0.8993548387096775
exclude_nans,5,0.2,1.0,1.4,750,44.13333333333333,31.066666666666663,24.8,0.9026666666666666
exclude_nans,5,0.2,1.0,1.5,728,42.857142857142854,31.59340659340659,25.549450549450547,0.8928571428571429
exclude_nans,5,0.2,1.0,1.6,702,41.5954415954416,32.193732193732195,26.21082621082621,0.8988603988603988
exclude_nans,5,0.2,1.0,1.7,662,38.51963746223565,33.8368580060423,27.64350453172205,0.8912386706948641
exclude_nans,5,0.2,1.0,1.8,614,35.01628664495114,35.50488599348534,29.47882736156352,0.8957654723127035
exclude_nans,5,0.2,1.0,1.9,571,31.17338003502627,37.478108581436075,31.34851138353765,0.8914185639229422
exclude_nans,5,0.2,1.0,2.0,536,27.425373134328357,39.17910447761194,33.3955223880597,0.8675373134328358
exclude_nans,5,0.4,0.0,1.0,698,48.853868194842406,27.507163323782237,23.638968481375358,0.8968481375358166
exclude_nans,5,0.4,0.0,1.1,690,48.26086956521739,27.82608695652174,23.91304347826087,0.8942028985507247
exclude_nans,5,0.4,0.0,1.2,673,47.251114413075776,28.38038632986627,24.368499257057948,0.8974739970282318
exclude_nans,5,0.4,0.0,1.3,657,46.118721461187214,29.071537290715373,24.80974124809741,0.8949771689497716
exclude_nans,5,0.4,0.0,1.4,638,44.5141065830721,29.93730407523511,25.54858934169279,0.9012539184952978
exclude_nans,5,0.4,0.0,1.5,622,43.40836012861736,30.385852090032156,26.20578778135048,0.8906752411575563
exclude_nans,5,0.4,0.0,1.6,598,41.63879598662207,31.270903010033447,27.09030100334448,0.8862876254180602
exclude_nans,5,0.4,0.0,1.7,561,38.146167557932266,33.155080213903744,28.698752228163993,0.8805704099821747
exclude_nans,5,0.4,0.0,1.8,523,34.79923518164436,34.79923518164436,30.401529636711285,0.8527724665391969
exclude_nans,5,0.4,0.0,1.9,491,31.568228105906314,36.252545824847246,32.17922606924644,0.845213849287169
exclude_nans,5,0.4,0.0,2.0,461,27.765726681127983,37.960954446854664,34.273318872017356,0.8438177874186551
exclude_nans,5,0.4,0.2,1.0,706,49.15014164305949,27.3371104815864,23.512747875354105,0.896600566572238
exclude_nans,5,0.4,0.2,1.1,698,48.567335243553,27.650429799426934,23.78223495702006,0.8925501432664756
exclude_nans,5,0.4,0.2,1.2,681,47.57709251101321,28.193832599118945,24.229074889867842,0.8942731277533039
exclude_nans,5,0.4,0.2,1.3,665,46.46616541353383,28.87218045112782,24.661654135338345,0.8932330827067669
exclude_nans,5,0.4,0.2,1.4,644,44.72049689440994,29.81366459627329,25.465838509316768,0.8990683229813664
exclude_nans,5,0.4,0.2,1.5,628,43.63057324840764,30.254777070063692,26.11464968152866,0.89171974522293
exclude_nans,5,0.4,0.2,1.6,604,41.88741721854304,31.125827814569533,26.986754966887418,0.8857615894039735
exclude_nans,5,0.4,0.2,1.7,567,38.447971781305114,32.98059964726631,28.57142857142857,0.8800705467372134
exclude_nans,5,0.4,0.2,1.8,527,35.10436432637571,34.53510436432637,30.36053130929791,0.8519924098671727
exclude_nans,5,0.4,0.2,1.9,494,31.781376518218625,36.032388663967616,32.18623481781376,0.8461538461538461
exclude_nans,5,0.4,0.2,2.0,464,28.01724137931034,37.71551724137931,34.26724137931034,0.8383620689655172
exclude_nans,5,0.4,0.4,1.0,713,49.36886395511921,27.349228611500703,23.281907433380084,0.8990182328190743
exclude_nans,5,0.4,0.4,1.1,704,48.721590909090914,27.698863636363637,23.579545454545457,0.9034090909090909
exclude_nans,5,0.4,0.4,1.2,687,47.74381368267831,28.238719068413392,24.017467248908297,0.8966521106259098
exclude_nans,5,0.4,0.4,1.3,671,46.6467958271237,28.912071535022356,24.44113263785395,0.8956780923994039
exclude_nans,5,0.4,0.4,1.4,650,44.92307692307692,29.846153846153843,25.23076923076923,0.9
exclude_nans,5,0.4,0.4,1.5,634,43.84858044164038,30.28391167192429,25.86750788643533,0.88801261829653
exclude_nans,5,0.4,0.4,1.6,610,42.131147540983605,31.147540983606557,26.721311475409838,0.8852459016393442
exclude_nans,5,0.4,0.4,1.7,573,38.7434554973822,32.98429319371728,28.272251308900525,0.8795811518324608
exclude_nans,5,0.4,0.4,1.8,533,35.45966228893058,34.52157598499062,30.0187617260788,0.8780487804878049
exclude_nans,5,0.4,0.4,1.9,499,32.06412825651302,36.07214428857716,31.863727454909817,0.8577154308617234
exclude_nans,5,0.4,0.4,2.0,468,28.205128205128204,37.82051282051282,33.97435897435898,0.8547008547008547
exclude_nans,5,0.4,0.6,1.0,717,49.651324965132495,27.19665271966527,23.15202231520223,0.899581589958159
exclude_nans,5,0.4,0.6,1.1,708,49.01129943502825,27.54237288135593,23.44632768361582,0.903954802259887
exclude_nans,5,0.4,0.6,1.2,691,48.04630969609262,28.075253256150507,23.878437047756872,0.9044862518089725
exclude_nans,5,0.4,0.6,1.3,675,46.96296296296296,28.74074074074074,24.296296296296298,0.8962962962962963
exclude_nans,5,0.4,0.6,1.4,654,45.25993883792049,29.66360856269113,25.076452599388375,0.8990825688073395
exclude_nans,5,0.4,0.6,1.5,637,44.11302982731554,30.141287284144425,25.745682888540035,0.8885400313971743
exclude_nans,5,0.4,0.6,1.6,613,42.41435562805872,30.99510603588907,26.590538336052198,0.8858075040783034
exclude_nans,5,0.4,0.6,1.7,576,39.0625,32.8125,28.125,0.8819444444444444
exclude_nans,5,0.4,0.6,1.8,535,35.700934579439256,34.39252336448598,29.906542056074763,0.8859813084112149
exclude_nans,5,0.4,0.6,1.9,500,32.2,36.0,31.8,0.858
exclude_nans,5,0.4,0.6,2.0,469,28.35820895522388,37.73987206823028,33.90191897654584,0.8550106609808102
exclude_nans,5,0.4,0.8,1.0,722,49.86149584487535,27.008310249307478,23.130193905817176,0.9058171745152355
exclude_nans,5,0.4,0.8,1.1,712,49.157303370786515,27.3876404494382,23.45505617977528,0.9044943820224719
exclude_nans,5,0.4,0.8,1.2,695,48.201438848920866,27.913669064748202,23.884892086330936,0.897841726618705
exclude_nans,5,0.4,0.8,1.3,679,47.1281296023564,28.57142857142857,24.30044182621502,0.8954344624447718
exclude_nans,5,0.4,0.8,1.4,657,45.35768645357686,29.52815829528158,25.11415525114155,0.8919330289193302
exclude_nans,5,0.4,0.8,1.5,640,44.21875,30.0,25.78125,0.8828125
exclude_nans,5,0.4,0.8,1.6,616,42.532467532467535,30.844155844155846,26.623376623376622,0.8798701298701299
exclude_nans,5,0.4,0.8,1.7,579,39.20552677029361,32.64248704663213,28.151986183074268,0.8791018998272885
exclude_nans,5,0.4,0.8,1.8,538,35.87360594795539,34.20074349442379,29.92565055762082,0.8884758364312267
exclude_nans,5,0.4,0.8,1.9,503,32.40556660039761,35.785288270377734,31.809145129224653,0.8588469184890656
exclude_nans,5,0.4,0.8,2.0,471,28.450106157112526,37.57961783439491,33.97027600849257,0.8556263269639066
exclude_nans,5,0.4,1.0,1.0,827,48.73035066505441,28.41596130592503,22.853688029020557,0.9008464328899637
exclude_nans,5,0.4,1.0,1.1,816,48.03921568627451,28.799019607843135,23.161764705882355,0.8982843137254902
exclude_nans,5,0.4,1.0,1.2,797,47.05144291091594,29.36010037641154,23.588456712672524,0.8971141781681304
exclude_nans,5,0.4,1.0,1.3,777,45.94594594594595,30.115830115830118,23.93822393822394,0.8996138996138996
exclude_nans,5,0.4,1.0,1.4,752,44.28191489361702,30.984042553191486,24.73404255319149,0.9029255319148937
exclude_nans,5,0.4,1.0,1.5,730,43.013698630136986,31.506849315068493,25.47945205479452,0.8972602739726028
exclude_nans,5,0.4,1.0,1.6,703,41.67852062588905,32.147937411095306,26.173541963015644,0.8975817923186344
exclude_nans,5,0.4,1.0,1.7,663,38.612368024132735,33.78582202111614,27.601809954751133,0.889894419306184
exclude_nans,5,0.4,1.0,1.8,615,35.12195121951219,35.44715447154472,29.43089430894309,0.8959349593495934
exclude_nans,5,0.4,1.0,1.9,572,31.293706293706293,37.41258741258741,31.293706293706293,0.8916083916083916
exclude_nans,5,0.4,1.0,2.0,537,27.560521415270017,39.10614525139665,33.33333333333333,0.8677839851024208
exclude_nans,5,0.6,0.0,1.0,700,48.857142857142854,27.57142857142857,23.57142857142857,0.8971428571428571
exclude_nans,5,0.6,0.0,1.1,692,48.26589595375722,27.89017341040462,23.843930635838152,0.8945086705202312
exclude_nans,5,0.6,0.0,1.2,675,47.25925925925926,28.444444444444443,24.296296296296298,0.8977777777777778
exclude_nans,5,0.6,0.0,1.3,659,46.13050075872534,29.1350531107739,24.73444613050076,0.8952959028831563
exclude_nans,5,0.6,0.0,1.4,640,44.53125,30.0,25.46875,0.9015625
exclude_nans,5,0.6,0.0,1.5,624,43.42948717948718,30.448717948717945,26.121794871794872,0.8958333333333334
exclude_nans,5,0.6,0.0,1.6,599,41.56928213689483,31.385642737896497,27.04507512520868,0.8898163606010017
exclude_nans,5,0.6,0.0,1.7,562,38.07829181494662,33.27402135231316,28.647686832740217,0.8843416370106761
exclude_nans,5,0.6,0.0,1.8,524,34.73282442748092,34.9236641221374,30.343511450381676,0.8530534351145038
exclude_nans,5,0.6,0.0,1.9,492,31.50406504065041,36.38211382113821,32.113821138211385,0.8455284552845529
exclude_nans,5,0.6,0.0,2.0,462,27.705627705627705,38.095238095238095,34.1991341991342,0.841991341991342
exclude_nans,5,0.6,0.2,1.0,708,49.152542372881356,27.401129943502823,23.44632768361582,0.8968926553672316
exclude_nans,5,0.6,0.2,1.1,700,48.57142857142857,27.714285714285715,23.714285714285715,0.8942857142857142
exclude_nans,5,0.6,0.2,1.2,683,47.58418740849194,28.257686676427525,24.15812591508053,0.8945827232796486
exclude_nans,5,0.6,0.2,1.3,667,46.476761619190405,28.93553223388306,24.587706146926536,0.8935532233883059
exclude_nans,5,0.6,0.2,1.4,646,44.73684210526316,29.876160990712076,25.386996904024766,0.8993808049535603
exclude_nans,5,0.6,0.2,1.5,630,43.65079365079365,30.317460317460316,26.031746031746035,0.8888888888888888
exclude_nans,5,0.6,0.2,1.6,605,41.81818181818181,31.239669421487605,26.942148760330582,0.8892561983471075
exclude_nans,5,0.6,0.2,1.7,568,38.38028169014084,33.098591549295776,28.52112676056338,0.8855633802816901
exclude_nans,5,0.6,0.2,1.8,528,35.03787878787879,34.659090909090914,30.303030303030305,0.8522727272727273
exclude_nans,5,0.6,0.2,1.9,495,31.717171717171716,36.16161616161616,32.121212121212125,0.8444444444444444
exclude_nans,5,0.6,0.2,2.0,465,27.956989247311824,37.8494623655914,34.193548387096776,0.8387096774193549
exclude_nans,5,0.6,0.4,1.0,715,49.37062937062937,27.412587412587413,23.216783216783217,0.8993006993006993
exclude_nans,5,0.6,0.4,1.1,706,48.725212464589234,27.762039660056658,23.512747875354105,0.9036827195467422
exclude_nans,5,0.6,0.4,1.2,689,47.750362844702465,28.30188679245283,23.9477503628447,0.8969521044992743
exclude_nans,5,0.6,0.4,1.3,673,46.65676077265973,28.97473997028232,24.368499257057948,0.8974739970282318
exclude_nans,5,0.6,0.4,1.4,652,44.93865030674847,29.9079754601227,25.153374233128833,0.8987730061349694
exclude_nans,5,0.6,0.4,1.5,636,43.86792452830189,30.345911949685533,25.78616352201258,0.8962264150943396
exclude_nans,5,0.6,0.4,1.6,611,42.06219312602291,31.260229132569556,26.677577741407525,0.8903436988543372
exclude_nans,5,0.6,0.4,1.7,574,38.67595818815331,33.10104529616725,28.222996515679444,0.8850174216027874
exclude_nans,5,0.6,0.4,1.8,534,35.39325842696629,34.644194756554306,29.962546816479403,0.8670411985018727
exclude_nans,5,0.6,0.4,1.9,500,32.0,36.199999999999996,31.8,0.856
exclude_nans,5,0.6,0.4,2.0,469,28.14498933901919,37.953091684434966,33.90191897654584,0.8550106609808102
exclude_nans,5,0.6,0.6,1.0,719,49.65229485396384,27.26008344923505,23.087621696801115,0.8998609179415855
exclude_nans,5,0.6,0.6,1.1,710,49.014084507042256,27.605633802816904,23.380281690140844,0.9028169014084507
exclude_nans,5,0.6,0.6,1.2,693,48.05194805194805,28.13852813852814,23.809523809523807,0.9047619047619048
exclude_nans,5,0.6,0.6,1.3,677,46.971935007385525,28.80354505169867,24.224519940915805,0.8980797636632201
exclude_nans,5,0.6,0.6,1.4,656,45.27439024390244,29.72560975609756,25.0,0.899390243902439
exclude_nans,5,0.6,0.6,1.5,639,44.13145539906103,30.203442879499214,25.665101721439747,0.8967136150234741
exclude_nans,5,0.6,0.6,1.6,614,42.34527687296417,31.107491856677527,26.547231270358306,0.8908794788273615
exclude_nans,5,0.6,0.6,1.7,577,38.9948006932409,32.92894280762565,28.07625649913345,0.8856152512998267
exclude_nans,5,0.6,0.6,1.8,536,35.634328358208954,34.51492537313433,29.850746268656714,0.878731343283582
exclude_nans,5,0.6,0.6,1.9,501,32.13572854291417,36.12774451097805,31.736526946107784,0.8562874251497006
exclude_nans,5,0.6,0.6,2.0,470,28.297872340425535,37.87234042553192,33.829787234042556,0.8553191489361702
exclude_nans,5,0.6,0.8,1.0,724,49.86187845303867,27.071823204419886,23.066298342541437,0.9060773480662984
exclude_nans,5,0.6,0.8,1.1,714,49.159663865546214,27.450980392156865,23.389355742296917,0.9033613445378151
exclude_nans,5,0.6,0.8,1.2,697,48.20659971305595,27.977044476327116,23.81635581061693,0.8981348637015782
exclude_nans,5,0.6,0.8,1.3,681,47.136563876651984,28.634361233480178,24.229074889867842,0.8972099853157122
exclude_nans,5,0.6,0.8,1.4,659,45.371775417298934,29.590288315629742,25.03793626707132,0.8952959028831563
exclude_nans,5,0.6,0.8,1.5,642,44.23676012461059,30.062305295950154,25.70093457943925,0.8909657320872274
exclude_nans,5,0.6,0.8,1.6,617,42.463533225283626,30.956239870340358,26.580226904376016,0.8914100486223663
