ratio_variant,data_quantity_min,layer_thr,msw_thr,x,n_rows,pct_no_snow,pct_ground,pct_both,accuracy
exclude_nans,35,10,10,1.65,421,54.63182897862233,26.365795724465556,19.002375296912113,0.9358669833729216
exclude_nans,35,10,10,1.7,402,52.736318407960205,27.611940298507463,19.65174129353234,0.9353233830845771
exclude_nans,35,10,10,1.75,381,50.39370078740157,29.133858267716533,20.47244094488189,0.931758530183727
exclude_nans,35,10,10,1.8,362,48.61878453038674,30.11049723756906,21.2707182320442,0.9281767955801105
exclude_nans,35,10,10,1.85,345,46.3768115942029,31.30434782608696,22.318840579710145,0.9246376811594202
exclude_nans,35,10,10,1.9,325,43.07692307692308,33.23076923076923,23.692307692307693,0.92
exclude_nans,35,10,10,1.95,308,40.25974025974026,34.74025974025974,25.0,0.9188311688311688
exclude_nans,35,10,10,2.0,295,37.96610169491525,35.932203389830505,26.101694915254235,0.9152542372881356
exclude_nans,36,10,10,1.0,559,66.54740608228981,19.67799642218247,13.774597495527727,0.9516994633273703
exclude_nans,36,10,10,1.05,549,66.12021857923497,19.854280510018217,14.025500910746814,0.9489981785063752
exclude_nans,36,10,10,1.1,544,65.99264705882352,19.852941176470587,14.154411764705882,0.9411764705882353
exclude_nans,36,10,10,1.15,535,65.60747663551402,20.0,14.392523364485982,0.9495327102803738
exclude_nans,36,10,10,1.2,527,65.08538899430741,20.30360531309298,14.61100569259962,0.9487666034155597
exclude_nans,36,10,10,1.25,517,64.41005802707932,20.6963249516441,14.893617021276595,0.9477756286266924
exclude_nans,36,10,10,1.3,507,63.905325443786985,20.907297830374755,15.187376725838265,0.9447731755424064
exclude_nans,36,10,10,1.35,496,63.10483870967742,21.370967741935484,15.524193548387096,0.9455645161290323
exclude_nans,36,10,10,1.4,484,62.1900826446281,21.90082644628099,15.909090909090908,0.9483471074380165
exclude_nans,36,10,10,1.45,473,61.31078224101479,22.41014799154334,16.27906976744186,0.9429175475687104
exclude_nans,36,10,10,1.5,459,60.130718954248366,23.093681917211327,16.775599128540307,0.9411764705882353
exclude_nans,36,10,10,1.55,447,59.28411633109619,23.48993288590604,17.225950782997764,0.9485458612975392
exclude_nans,36,10,10,1.6,434,58.294930875576036,23.963133640552993,17.741935483870968,0.9470046082949308
exclude_nans,36,10,10,1.65,409,55.74572127139364,25.4278728606357,18.82640586797066,0.9364303178484108
exclude_nans,36,10,10,1.7,390,53.84615384615385,26.666666666666668,19.48717948717949,0.941025641025641
exclude_nans,36,10,10,1.75,369,51.490514905149055,28.184281842818425,20.32520325203252,0.9322493224932249
exclude_nans,36,10,10,1.8,350,49.714285714285715,29.142857142857142,21.142857142857142,0.9342857142857143
exclude_nans,36,10,10,1.85,333,47.44744744744745,30.33033033033033,22.22222222222222,0.924924924924925
exclude_nans,36,10,10,1.9,314,44.26751592356688,32.1656050955414,23.56687898089172,0.9203821656050956
exclude_nans,36,10,10,1.95,297,41.41414141414141,33.670033670033675,24.915824915824917,0.9158249158249159
exclude_nans,36,10,10,2.0,284,39.08450704225352,34.859154929577464,26.056338028169012,0.9119718309859155
exclude_nans,37,10,10,1.0,541,66.54343807763401,19.408502772643253,14.048059149722736,0.9482439926062847
exclude_nans,37,10,10,1.05,531,66.10169491525424,19.58568738229755,14.312617702448211,0.9472693032015066
exclude_nans,37,10,10,1.1,526,65.96958174904944,19.581749049429657,14.44866920152091,0.94106463878327
exclude_nans,37,10,10,1.15,517,65.57059961315281,19.729206963249517,14.70019342359768,0.9439071566731141
exclude_nans,37,10,10,1.2,509,65.0294695481336,20.039292730844792,14.931237721021612,0.9430255402750491
exclude_nans,37,10,10,1.25,499,64.32865731462925,20.440881763527056,15.230460921843688,0.9418837675350702
exclude_nans,37,10,10,1.3,489,63.80368098159509,20.654396728016362,15.541922290388548,0.9427402862985685
exclude_nans,37,10,10,1.35,478,62.97071129707113,21.12970711297071,15.899581589958158,0.9476987447698745
exclude_nans,37,10,10,1.4,467,62.098501070663815,21.627408993576015,16.274089935760173,0.9464668094218416
exclude_nans,37,10,10,1.45,457,61.2691466083151,22.100656455142232,16.630196936542667,0.9452954048140044
exclude_nans,37,10,10,1.5,443,60.0451467268623,22.799097065462753,17.155756207674944,0.9435665914221218
exclude_nans,37,10,10,1.55,432,59.02777777777778,23.37962962962963,17.59259259259259,0.9421296296296297
exclude_nans,37,10,10,1.6,420,58.0952380952381,23.809523809523807,18.095238095238095,0.9380952380952381
exclude_nans,37,10,10,1.65,396,55.55555555555556,25.252525252525253,19.19191919191919,0.9444444444444444
exclude_nans,37,10,10,1.7,378,53.70370370370371,26.455026455026452,19.841269841269842,0.9365079365079365
exclude_nans,37,10,10,1.75,357,51.26050420168067,28.011204481792717,20.72829131652661,0.9327731092436975
exclude_nans,37,10,10,1.8,339,49.557522123893804,28.908554572271388,21.533923303834808,0.9292035398230089
exclude_nans,37,10,10,1.85,323,47.368421052631575,30.030959752321984,22.60061919504644,0.9318885448916409
exclude_nans,37,10,10,1.9,306,44.44444444444444,31.699346405228756,23.856209150326798,0.9215686274509803
exclude_nans,37,10,10,1.95,289,41.522491349480966,33.21799307958477,25.259515570934255,0.9204152249134948
exclude_nans,37,10,10,2.0,276,39.130434782608695,34.42028985507246,26.44927536231884,0.9130434782608695
exclude_nans,38,10,10,1.0,522,67.04980842911877,18.582375478927204,14.367816091954023,0.946360153256705
exclude_nans,38,10,10,1.05,512,66.6015625,18.75,14.6484375,0.947265625
exclude_nans,38,10,10,1.1,507,66.46942800788955,18.73767258382643,14.792899408284024,0.9388560157790927
exclude_nans,38,10,10,1.15,500,66.2,18.8,15.0,0.948
exclude_nans,38,10,10,1.2,493,65.72008113590265,19.066937119675455,15.212981744421908,0.947261663286004
exclude_nans,38,10,10,1.25,483,65.0103519668737,19.461697722567287,15.527950310559005,0.9461697722567288
exclude_nans,38,10,10,1.3,474,64.55696202531645,19.62025316455696,15.822784810126583,0.9472573839662447
exclude_nans,38,10,10,1.35,463,63.714902807775374,20.086393088552914,16.19870410367171,0.9438444924406048
exclude_nans,38,10,10,1.4,452,62.83185840707964,20.575221238938052,16.5929203539823,0.9446902654867256
exclude_nans,38,10,10,1.45,442,61.990950226244344,21.040723981900452,16.968325791855204,0.9434389140271493
exclude_nans,38,10,10,1.5,428,60.747663551401864,21.72897196261682,17.523364485981308,0.9415887850467289
exclude_nans,38,10,10,1.55,417,59.71223021582733,22.302158273381295,17.985611510791365,0.9400479616306955
exclude_nans,38,10,10,1.6,406,58.86699507389162,22.660098522167488,18.472906403940886,0.9433497536945813
exclude_nans,38,10,10,1.65,382,56.282722513089,24.083769633507853,19.63350785340314,0.9450261780104712
exclude_nans,38,10,10,1.7,364,54.395604395604394,25.274725274725274,20.32967032967033,0.945054945054945
exclude_nans,38,10,10,1.75,343,51.89504373177842,26.82215743440233,21.282798833819243,0.9387755102040817
exclude_nans,38,10,10,1.8,326,50.0,27.914110429447852,22.085889570552148,0.9325153374233128
exclude_nans,38,10,10,1.85,312,48.07692307692308,28.846153846153843,23.076923076923077,0.9262820512820513
exclude_nans,38,10,10,1.9,295,45.08474576271186,30.508474576271187,24.40677966101695,0.9186440677966101
exclude_nans,38,10,10,1.95,278,42.086330935251794,32.014388489208635,25.899280575539567,0.9172661870503597
exclude_nans,38,10,10,2.0,265,39.62264150943396,33.20754716981132,27.169811320754718,0.9056603773584906
exclude_nans,39,10,10,1.0,502,67.52988047808765,17.729083665338646,14.741035856573706,0.9442231075697212
exclude_nans,39,10,10,1.05,492,67.07317073170732,17.88617886178862,15.040650406504067,0.943089430894309
exclude_nans,39,10,10,1.1,487,66.94045174537987,17.864476386036962,15.195071868583163,0.9425051334702259
exclude_nans,39,10,10,1.15,480,66.66666666666666,17.916666666666668,15.416666666666668,0.9458333333333333
exclude_nans,39,10,10,1.2,474,66.24472573839662,18.143459915611814,15.611814345991561,0.9388185654008439
exclude_nans,39,10,10,1.25,465,65.59139784946237,18.494623655913976,15.913978494623656,0.9376344086021505
exclude_nans,39,10,10,1.3,456,65.13157894736842,18.640350877192983,16.228070175438596,0.9385964912280702
exclude_nans,39,10,10,1.35,445,64.26966292134831,19.101123595505616,16.629213483146067,0.9370786516853933
exclude_nans,39,10,10,1.4,434,63.36405529953917,19.5852534562212,17.050691244239633,0.9354838709677419
exclude_nans,39,10,10,1.45,424,62.5,20.047169811320757,17.452830188679243,0.9363207547169812
exclude_nans,39,10,10,1.5,410,61.21951219512195,20.73170731707317,18.048780487804876,0.9365853658536586
exclude_nans,39,10,10,1.55,399,60.150375939849624,21.303258145363408,18.546365914786968,0.9348370927318296
exclude_nans,39,10,10,1.6,389,59.383033419023135,21.59383033419023,19.02313624678663,0.9408740359897172
exclude_nans,39,10,10,1.65,367,56.94822888283378,22.888283378746593,20.16348773841962,0.9400544959128065
exclude_nans,39,10,10,1.7,349,55.014326647564474,24.068767908309454,20.916905444126073,0.9455587392550143
exclude_nans,39,10,10,1.75,328,52.4390243902439,25.609756097560975,21.951219512195124,0.9359756097560976
exclude_nans,39,10,10,1.8,311,50.482315112540185,26.688102893890676,22.829581993569132,0.9292604501607717
exclude_nans,39,10,10,1.85,297,48.484848484848484,27.609427609427613,23.905723905723907,0.9225589225589226
exclude_nans,39,10,10,1.9,280,45.357142857142854,29.28571428571429,25.357142857142854,0.9214285714285714
exclude_nans,39,10,10,1.95,264,42.42424242424242,30.681818181818183,26.89393939393939,0.9128787878787878
exclude_nans,39,10,10,2.0,253,39.920948616600796,32.015810276679844,28.063241106719367,0.9090909090909091
exclude_nans,40,10,10,1.0,480,68.125,16.666666666666664,15.208333333333332,0.9479166666666666
exclude_nans,40,10,10,1.05,470,67.65957446808511,16.80851063829787,15.53191489361702,0.948936170212766
exclude_nans,40,10,10,1.1,465,67.52688172043011,16.7741935483871,15.698924731182796,0.9419354838709677
exclude_nans,40,10,10,1.15,458,67.24890829694323,16.812227074235807,15.938864628820962,0.9432314410480349
exclude_nans,40,10,10,1.2,452,66.8141592920354,17.035398230088493,16.150442477876105,0.9424778761061947
exclude_nans,40,10,10,1.25,443,66.13995485327314,17.381489841986454,16.478555304740404,0.9413092550790068
exclude_nans,40,10,10,1.3,435,65.74712643678161,17.47126436781609,16.7816091954023,0.9402298850574713
exclude_nans,40,10,10,1.35,425,64.94117647058823,17.88235294117647,17.176470588235293,0.9388235294117647
exclude_nans,40,10,10,1.4,414,64.00966183574879,18.357487922705314,17.632850241545896,0.9371980676328503
exclude_nans,40,10,10,1.45,404,63.11881188118812,18.81188118811881,18.06930693069307,0.9356435643564357
exclude_nans,40,10,10,1.5,390,61.794871794871796,19.48717948717949,18.71794871794872,0.9333333333333333
exclude_nans,40,10,10,1.55,379,60.68601583113457,20.052770448548813,19.261213720316622,0.9340369393139841
exclude_nans,40,10,10,1.6,370,59.72972972972973,20.54054054054054,19.72972972972973,0.9324324324324325
exclude_nans,40,10,10,1.65,348,57.18390804597702,21.839080459770116,20.977011494252874,0.9310344827586207
exclude_nans,40,10,10,1.7,330,55.15151515151515,23.03030303030303,21.818181818181817,0.9393939393939394
exclude_nans,40,10,10,1.75,309,52.42718446601942,24.59546925566343,22.97734627831715,0.9320388349514563
exclude_nans,40,10,10,1.8,292,50.34246575342466,25.684931506849317,23.972602739726025,0.9178082191780822
exclude_nans,40,10,10,1.85,278,48.201438848920866,26.618705035971225,25.179856115107913,0.9172661870503597
exclude_nans,40,10,10,1.9,262,45.038167938931295,28.24427480916031,26.717557251908396,0.9083969465648855
exclude_nans,40,10,10,1.95,246,41.86991869918699,29.67479674796748,28.455284552845526,0.9065040650406504
exclude_nans,40,10,10,2.0,236,39.40677966101695,30.93220338983051,29.66101694915254,0.902542372881356
